Date,Time,Symbol,Quantity,Price,Side
09/12/2023,17:45:11,AAPL,250,176.86,Buy
09/13/2023,13:32:11,AAPL,250,177.20,Sell
09/13/2023,13:33:11,AAPL,250,176.79,Sell
09/13/2023,13:47:11,AAPL,250,175.17,Buy
09/13/2023,13:48:11,AAPL,250,175.62,Buy
09/14/2023,13:31:11,META,250,306.59,Buy
09/14/2023,13:32:11,META,250,306.57,Buy
09/14/2023,13:42:11,AAPL,250,175.41,Sell
09/14/2023,13:43:11,AAPL,250,175.38,Sell
09/14/2023,13:46:11,META,250,307.85,Sell
09/14/2023,13:47:11,META,250,307.87,Sell
09/14/2023,13:57:11,AAPL,250,174.83,Buy
09/14/2023,13:58:11,AAPL,250,175.18,Buy
09/14/2023,14:02:11,MSFT,250,337.11,Buy
09/14/2023,14:05:11,MSFT,250,337.04,Buy
09/14/2023,14:17:11,MSFT,250,336.97,Sell
09/14/2023,14:20:11,MSFT,250,336.70,Sell
09/14/2023,14:56:11,AMZN,250,145.05,Sell
09/14/2023,15:11:11,AMZN,250,145.61,Buy
09/14/2023,16:15:11,META,250,310.04,Buy
09/14/2023,16:16:11,META,250,310.36,Buy
09/14/2023,16:17:11,META,250,310.26,Buy
09/14/2023,16:30:11,META,250,309.41,Sell
09/14/2023,16:31:11,META,250,309.47,Sell
09/14/2023,16:32:11,META,250,309.88,Sell
09/14/2023,16:36:11,META,250,309.17,Buy
09/14/2023,16:37:11,META,250,309.21,Buy
09/14/2023,16:38:11,META,250,309.23,Buy
09/14/2023,16:51:11,META,250,310.32,Sell
09/14/2023,16:52:11,META,250,310.28,Sell
09/14/2023,16:53:11,META,250,310.39,Sell
09/15/2023,13:32:11,META,250,309.68,Sell
09/15/2023,13:33:11,AMZN,250,143.17,Sell
09/15/2023,13:33:11,META,250,309.72,Sell
09/15/2023,13:34:11,META,250,309.30,Sell
09/15/2023,13:34:11,AMZN,250,143.57,Sell
09/15/2023,13:35:11,AMZN,250,142.99,Sell
09/15/2023,13:47:11,GOOG,250,137.84,Buy
09/15/2023,13:47:11,META,250,305.80,Buy
09/15/2023,13:48:11,GOOG,250,137.72,Buy
09/15/2023,13:48:11,META,250,306.03,Buy
09/15/2023,13:48:11,AMZN,250,141.93,Buy
09/15/2023,13:49:11,META,250,306.58,Sell
09/15/2023,13:49:11,META,250,306.46,Buy
09/15/2023,13:49:11,GOOG,250,137.95,Buy
09/15/2023,13:49:11,AMZN,250,142.17,Buy
09/15/2023,13:50:11,META,250,305.93,Sell
09/15/2023,13:50:11,AMZN,250,141.82,Buy
09/15/2023,13:51:11,META,250,305.76,Sell
09/15/2023,14:02:11,GOOG,250,137.92,Sell
09/15/2023,14:03:11,GOOG,250,138.11,Sell
09/15/2023,14:04:11,META,250,305.17,Buy
09/15/2023,14:04:11,GOOG,250,137.94,Sell
09/15/2023,14:05:11,META,250,305.69,Sell
09/15/2023,14:05:11,META,250,305.58,Buy
09/15/2023,14:06:11,META,250,305.57,Sell
09/15/2023,14:06:11,META,250,305.52,Buy
09/15/2023,14:07:11,META,250,305.33,Sell
09/15/2023,14:20:11,META,250,305.57,Buy
09/15/2023,14:21:11,META,250,305.59,Sell
09/15/2023,14:21:11,META,250,305.53,Buy
09/15/2023,14:22:11,META,250,305.76,Sell
09/15/2023,14:22:11,META,250,305.69,Buy
09/15/2023,14:23:11,META,250,306.29,Sell
09/15/2023,14:36:11,META,250,306.00,Buy
09/15/2023,14:37:11,META,250,305.82,Buy
09/15/2023,14:38:11,META,250,305.87,Sell
09/15/2023,14:38:11,META,250,305.80,Buy
09/15/2023,14:53:11,META,250,303.67,Sell
09/15/2023,14:53:11,META,250,303.57,Buy
09/15/2023,14:56:11,META,250,303.94,Sell
09/15/2023,14:57:11,META,250,304.13,Sell
09/15/2023,15:08:11,META,250,304.02,Buy
09/15/2023,15:11:11,META,250,304.65,Buy
09/15/2023,15:12:11,META,250,304.44,Buy
09/15/2023,15:24:11,META,250,303.23,Sell
09/15/2023,15:25:11,META,250,303.52,Sell
09/15/2023,15:26:11,META,250,303.37,Sell
09/15/2023,15:39:11,META,250,303.40,Buy
09/15/2023,15:40:11,META,250,303.42,Buy
09/15/2023,15:41:10,META,250,303.70,Buy
09/15/2023,15:49:11,META,250,304.95,Sell
09/15/2023,15:50:11,META,250,304.79,Sell
09/15/2023,15:51:11,META,250,304.58,Sell
09/15/2023,16:04:11,META,250,304.17,Buy
09/15/2023,16:05:10,META,250,304.32,Buy
09/15/2023,16:06:11,META,250,304.50,Buy
09/15/2023,16:09:11,META,250,304.75,Sell
09/15/2023,16:10:10,META,250,304.57,Sell
09/15/2023,16:11:11,META,250,304.69,Sell
09/15/2023,16:24:11,META,250,304.50,Buy
09/15/2023,16:25:11,META,250,304.28,Buy
09/15/2023,16:26:11,META,250,304.17,Buy
09/15/2023,16:40:11,META,250,304.38,Sell
09/15/2023,16:41:11,META,250,304.32,Sell
09/15/2023,16:42:11,META,250,304.53,Sell
09/15/2023,16:55:11,META,250,304.71,Buy
09/15/2023,16:56:11,META,250,304.62,Sell
09/15/2023,16:56:11,META,250,304.57,Buy
09/15/2023,16:57:10,META,250,304.50,Sell
09/15/2023,16:57:10,META,250,304.43,Buy
09/15/2023,16:58:11,META,250,304.59,Sell
09/15/2023,17:11:11,META,250,303.19,Buy
09/15/2023,17:12:11,META,250,303.34,Sell
09/15/2023,17:12:11,META,250,303.27,Buy
09/15/2023,17:13:10,META,250,303.09,Sell
09/15/2023,17:13:10,META,250,303.02,Buy
09/15/2023,17:14:11,META,250,303.04,Sell
09/15/2023,17:27:11,META,250,301.64,Buy
09/15/2023,17:28:11,META,250,301.27,Buy
09/15/2023,17:29:11,META,250,301.30,Buy
09/15/2023,17:33:11,META,250,300.92,Sell
09/15/2023,17:34:09,META,250,301.39,Sell
09/15/2023,17:35:11,META,250,301.26,Sell
09/15/2023,17:48:10,META,250,301.18,Buy
09/15/2023,17:49:11,META,250,300.90,Sell
09/15/2023,17:49:11,META,250,300.82,Buy
09/15/2023,17:50:11,META,250,300.82,Sell
09/15/2023,17:50:11,META,250,300.73,Buy
09/15/2023,17:51:10,META,250,300.74,Sell
09/15/2023,18:04:11,META,250,300.40,Buy
09/15/2023,18:05:11,META,250,300.66,Sell
09/15/2023,18:05:11,META,250,300.62,Buy
09/15/2023,18:06:11,META,250,301.19,Sell
09/15/2023,18:06:11,META,250,301.14,Buy
09/15/2023,18:20:11,META,250,300.64,Buy
09/15/2023,18:21:11,META,250,300.76,Buy
09/15/2023,18:26:11,META,250,300.06,Sell
09/15/2023,18:27:11,META,250,300.27,Sell
09/15/2023,18:28:10,META,250,300.30,Sell
09/15/2023,18:41:11,META,250,300.63,Buy
09/15/2023,18:42:11,META,250,300.77,Sell
09/15/2023,18:42:11,META,250,300.70,Buy
09/15/2023,18:43:10,META,250,300.43,Buy
09/15/2023,18:50:11,META,250,300.90,Sell
09/15/2023,18:51:11,META,250,300.77,Sell
09/15/2023,18:57:11,META,250,300.25,Buy
09/15/2023,19:05:11,META,250,300.09,Buy
09/15/2023,19:06:11,META,250,300.15,Sell
09/15/2023,19:06:11,META,250,300.10,Buy
09/15/2023,19:07:11,META,250,300.16,Sell
09/15/2023,19:17:11,META,250,300.94,Sell
09/15/2023,19:21:11,META,250,300.49,Buy
09/15/2023,19:22:11,META,250,300.37,Buy
09/15/2023,19:32:11,META,250,300.48,Buy
09/18/2023,14:00:11,GOOG,250,139.28,Sell
09/18/2023,14:09:11,GOOG,250,139.59,Sell
09/18/2023,14:15:11,GOOG,250,139.57,Buy
09/18/2023,14:24:11,GOOG,250,139.68,Buy
09/19/2023,13:49:11,MSFT,250,327.56,Sell
09/19/2023,13:50:11,MSFT,250,327.48,Sell
09/19/2023,13:52:11,MSFT,250,327.38,Sell
09/19/2023,14:04:11,MSFT,250,325.58,Buy
09/19/2023,14:05:11,MSFT,250,325.57,Buy
09/19/2023,14:07:11,MSFT,250,325.65,Buy
09/19/2023,15:15:11,AMZN,250,136.04,Sell
09/19/2023,15:19:11,AMZN,250,136.03,Sell
09/19/2023,15:20:11,AMZN,250,136.01,Sell
09/19/2023,15:30:11,AMZN,250,135.78,Buy
09/19/2023,15:34:11,AMZN,250,136.04,Sell
09/19/2023,15:34:11,AMZN,250,136.03,Buy
09/19/2023,15:35:11,AMZN,250,136.03,Sell
09/19/2023,15:35:11,AMZN,250,136.02,Buy
09/19/2023,15:38:11,AMZN,250,135.95,Sell
09/19/2023,15:49:11,AMZN,250,136.06,Buy
09/19/2023,15:50:11,AMZN,250,135.94,Sell
09/19/2023,15:50:11,AMZN,250,135.93,Buy
09/19/2023,15:53:11,AMZN,250,135.95,Sell
09/19/2023,15:53:11,AMZN,250,135.94,Buy
09/19/2023,15:57:11,AMZN,250,136.03,Sell
09/19/2023,16:05:11,AMZN,250,136.10,Buy
09/19/2023,16:08:11,AMZN,250,136.07,Sell
09/19/2023,16:08:11,AMZN,250,136.06,Buy
09/19/2023,16:09:11,AMZN,250,136.09,Sell
09/19/2023,16:12:11,AMZN,250,136.01,Buy
09/19/2023,16:13:11,AMZN,250,136.21,Sell
09/19/2023,16:23:11,AMZN,250,136.23,Buy
09/19/2023,16:24:11,AMZN,250,136.17,Sell
09/19/2023,16:24:11,AMZN,250,136.16,Buy
09/19/2023,16:26:11,AMZN,250,136.22,Sell
09/19/2023,16:28:11,AMZN,250,136.13,Buy
09/19/2023,16:33:11,AMZN,250,136.18,Sell
09/19/2023,16:39:11,AMZN,250,136.35,Buy
09/19/2023,16:40:11,AMZN,250,136.31,Sell
09/19/2023,16:41:11,AMZN,250,136.29,Buy
09/19/2023,16:42:11,AMZN,250,136.32,Sell
09/19/2023,16:48:11,AMZN,250,136.11,Buy
09/19/2023,16:54:11,AMZN,250,136.49,Sell
09/19/2023,16:55:11,AMZN,250,136.46,Buy
09/19/2023,16:56:11,AMZN,250,136.56,Sell
09/19/2023,16:57:11,AMZN,250,136.56,Buy
09/19/2023,16:58:10,AMZN,250,136.57,Sell
09/19/2023,17:09:11,AMZN,250,136.94,Buy
09/19/2023,17:10:11,AMZN,250,136.82,Sell
09/19/2023,17:11:11,AMZN,250,136.80,Buy
09/19/2023,17:12:11,AMZN,250,136.66,Sell
09/19/2023,17:13:11,AMZN,250,136.70,Buy
09/19/2023,17:14:10,AMZN,250,136.66,Sell
09/19/2023,17:25:11,AMZN,250,136.76,Buy
09/19/2023,17:26:11,AMZN,250,136.73,Sell
09/19/2023,17:27:11,AMZN,250,136.65,Buy
09/19/2023,17:29:11,AMZN,250,136.44,Buy
09/19/2023,17:32:11,AMZN,250,136.72,Sell
09/19/2023,17:33:11,AMZN,250,136.77,Sell
09/19/2023,17:41:11,AMZN,250,136.95,Buy
09/19/2023,17:42:11,AMZN,250,136.92,Sell
09/19/2023,17:47:11,AMZN,250,137.19,Buy
09/19/2023,17:48:11,AMZN,250,137.22,Sell
09/19/2023,17:48:11,AMZN,250,137.21,Buy
09/19/2023,17:49:11,AMZN,250,137.24,Sell
09/19/2023,17:57:11,AMZN,250,137.20,Buy
09/19/2023,17:58:11,AMZN,250,137.20,Sell
09/19/2023,18:03:11,AMZN,250,137.30,Buy
09/19/2023,18:04:11,AMZN,250,137.22,Sell
09/19/2023,18:04:11,AMZN,250,137.20,Buy
09/19/2023,18:05:11,AMZN,250,137.29,Sell
09/19/2023,18:13:11,AMZN,250,137.14,Buy
09/19/2023,18:14:11,AMZN,250,137.22,Sell
09/19/2023,18:19:11,AMZN,250,137.13,Buy
09/19/2023,18:20:11,AMZN,250,137.32,Sell
09/19/2023,18:20:11,AMZN,250,137.31,Buy
09/19/2023,18:21:11,AMZN,250,137.26,Sell
09/19/2023,18:29:11,AMZN,250,137.27,Buy
09/19/2023,18:32:11,AMZN,250,137.23,Sell
09/19/2023,18:35:11,AMZN,250,137.41,Buy
09/19/2023,18:36:11,AMZN,250,137.40,Sell
09/19/2023,18:36:11,AMZN,250,137.39,Buy
09/19/2023,18:37:11,AMZN,250,137.48,Sell
09/19/2023,18:47:11,AMZN,250,137.34,Buy
09/19/2023,18:51:11,AMZN,250,137.26,Buy
09/19/2023,18:52:11,AMZN,250,137.17,Buy
09/19/2023,19:15:11,AMZN,250,137.23,Sell
09/19/2023,19:17:11,AMZN,250,137.17,Sell
09/19/2023,19:19:11,AMZN,250,137.22,Sell
09/19/2023,19:30:11,AMZN,250,137.51,Buy
09/19/2023,19:31:11,AMZN,250,137.48,Sell
09/19/2023,19:32:11,AMZN,250,137.46,Buy
09/19/2023,19:33:11,AMZN,250,137.47,Sell
09/19/2023,19:34:11,AMZN,250,137.53,Buy
09/19/2023,19:35:11,AMZN,250,137.52,Sell
09/19/2023,19:46:11,AMZN,250,137.70,Buy
09/19/2023,19:47:11,AMZN,250,137.73,Sell
09/19/2023,19:48:11,AMZN,250,137.70,Buy
09/19/2023,19:49:11,AMZN,250,137.65,Sell
09/19/2023,19:50:11,AMZN,250,137.78,Buy
09/19/2023,19:51:11,AMZN,250,137.74,Sell
09/19/2023,20:02:11,AMZN,250,137.60,Buy
09/19/2023,20:03:55,AMZN,250,137.56,Buy
09/19/2023,20:06:10,AMZN,250,137.53,Buy
09/20/2023,13:30:11,AAPL,250,179.50,Sell
09/20/2023,13:31:11,AAPL,250,179.18,Sell
09/20/2023,13:37:11,META,250,306.01,Sell
09/20/2023,13:38:11,META,250,306.47,Sell
09/20/2023,13:39:11,META,250,306.68,Sell
09/20/2023,13:42:11,AAPL,250,178.69,Sell
09/20/2023,13:45:11,AAPL,250,178.32,Buy
09/20/2023,13:45:11,GOOG,250,138.58,Sell
09/20/2023,13:46:11,GOOG,250,138.70,Sell
09/20/2023,13:46:11,AAPL,250,178.43,Sell
09/20/2023,13:46:11,AAPL,250,178.42,Buy
09/20/2023,13:47:11,GOOG,250,138.69,Sell
09/20/2023,13:47:11,AAPL,250,178.32,Sell
09/20/2023,13:52:11,META,250,307.08,Buy
09/20/2023,13:53:11,META,250,307.01,Buy
09/20/2023,13:54:11,META,250,307.56,Buy
09/20/2023,13:57:11,AAPL,250,178.54,Buy
09/20/2023,13:58:11,AAPL,250,178.33,Sell
09/20/2023,13:59:11,META,250,307.56,Sell
09/20/2023,14:00:11,GOOG,250,138.19,Buy
09/20/2023,14:00:11,META,250,307.47,Sell
09/20/2023,14:01:11,META,250,307.14,Sell
09/20/2023,14:01:11,AAPL,250,178.31,Buy
09/20/2023,14:01:11,GOOG,250,138.16,Buy
09/20/2023,14:02:11,GOOG,250,138.23,Sell
09/20/2023,14:02:11,GOOG,250,138.22,Buy
09/20/2023,14:02:11,AAPL,250,178.38,Sell
09/20/2023,14:02:11,AAPL,250,178.36,Buy
09/20/2023,14:03:11,GOOG,250,138.14,Sell
09/20/2023,14:04:11,GOOG,250,138.02,Sell
09/20/2023,14:07:11,AAPL,250,177.68,Sell
09/20/2023,14:13:11,AAPL,250,177.59,Buy
09/20/2023,14:14:11,META,250,307.47,Buy
09/20/2023,14:15:11,META,250,306.36,Buy
09/20/2023,14:16:11,META,250,306.81,Buy
09/20/2023,14:17:11,AAPL,250,177.34,Buy
09/20/2023,14:17:11,GOOG,250,137.15,Buy
09/20/2023,14:18:11,GOOG,250,137.08,Buy
09/20/2023,14:19:11,GOOG,250,137.14,Buy
09/20/2023,14:22:11,AAPL,250,177.34,Buy
09/20/2023,14:24:11,AAPL,250,177.55,Sell
09/20/2023,14:25:11,AAPL,250,177.51,Sell
09/20/2023,14:26:11,GOOG,250,137.20,Sell
09/20/2023,14:26:11,AAPL,250,177.50,Sell
09/20/2023,14:29:11,GOOG,250,137.36,Sell
09/20/2023,14:30:11,GOOG,250,137.39,Sell
09/20/2023,14:39:11,AAPL,250,177.87,Buy
09/20/2023,14:40:11,AAPL,250,177.93,Buy
09/20/2023,14:41:11,AAPL,250,177.94,Buy
09/20/2023,14:41:11,GOOG,250,137.42,Buy
09/20/2023,14:42:11,AAPL,250,177.94,Sell
09/20/2023,14:42:11,GOOG,250,137.41,Sell
09/20/2023,14:43:11,AAPL,250,177.87,Sell
09/20/2023,14:44:11,AAPL,250,177.86,Sell
09/20/2023,14:44:11,GOOG,250,137.37,Buy
09/20/2023,14:45:11,GOOG,250,137.45,Sell
09/20/2023,14:45:11,GOOG,250,137.44,Buy
09/20/2023,14:46:11,GOOG,250,137.29,Sell
09/20/2023,14:57:11,AAPL,250,177.69,Buy
09/20/2023,14:57:11,GOOG,250,137.38,Buy
09/20/2023,14:58:11,AAPL,250,177.48,Sell
09/20/2023,14:58:11,AAPL,250,177.47,Buy
09/20/2023,14:59:11,AAPL,250,177.43,Buy
09/20/2023,14:59:11,GOOG,250,137.23,Sell
09/20/2023,15:00:11,GOOG,250,137.10,Buy
09/20/2023,15:01:11,GOOG,250,137.07,Sell
09/20/2023,15:01:11,GOOG,250,137.06,Buy
09/20/2023,15:02:11,GOOG,250,137.09,Sell
09/20/2023,15:13:11,AAPL,250,177.32,Buy
09/20/2023,15:14:11,GOOG,250,137.06,Buy
09/20/2023,15:15:11,GOOG,250,137.01,Sell
09/20/2023,15:16:11,GOOG,250,136.86,Buy
09/20/2023,15:17:11,GOOG,250,136.69,Buy
09/20/2023,15:21:11,GOOG,250,136.56,Sell
09/20/2023,15:22:11,GOOG,250,136.48,Sell
09/20/2023,15:30:11,GOOG,250,136.20,Buy
09/20/2023,15:32:11,GOOG,250,136.32,Sell
09/20/2023,15:36:11,GOOG,250,136.55,Buy
09/20/2023,15:37:11,GOOG,250,136.52,Sell
09/20/2023,15:37:11,GOOG,250,136.51,Buy
09/20/2023,15:37:11,AAPL,250,177.27,Sell
09/20/2023,15:38:11,AAPL,250,177.15,Sell
09/20/2023,15:38:11,GOOG,250,136.57,Sell
09/20/2023,15:40:11,AAPL,250,177.08,Sell
09/20/2023,15:47:11,GOOG,250,136.84,Buy
09/20/2023,15:48:11,GOOG,250,136.76,Sell
09/20/2023,15:52:11,AAPL,250,177.39,Buy
09/20/2023,15:52:11,GOOG,250,136.81,Buy
09/20/2023,15:53:11,AAPL,250,177.51,Buy
09/20/2023,15:53:11,GOOG,250,136.89,Sell
09/20/2023,15:53:11,GOOG,250,136.88,Buy
09/20/2023,15:54:11,GOOG,250,136.94,Sell
09/20/2023,15:55:11,AAPL,250,177.52,Buy
09/20/2023,15:57:11,AAPL,250,177.56,Sell
09/20/2023,15:58:11,AAPL,250,177.48,Sell
09/20/2023,15:59:11,AAPL,250,177.49,Sell
09/20/2023,16:03:11,GOOG,250,136.67,Buy
09/20/2023,16:08:11,GOOG,250,136.60,Buy
09/20/2023,16:09:11,GOOG,250,136.63,Buy
09/20/2023,16:12:11,AAPL,250,177.50,Buy
09/20/2023,16:13:11,AAPL,250,177.55,Buy
09/20/2023,16:14:11,AAPL,250,177.54,Buy
09/20/2023,16:30:11,AAPL,250,177.64,Sell
09/20/2023,16:31:11,AAPL,250,177.60,Sell
09/20/2023,16:32:11,AAPL,250,177.62,Sell
09/20/2023,16:45:11,AAPL,250,177.67,Buy
09/20/2023,16:46:11,AAPL,250,177.63,Buy
09/20/2023,16:47:11,AAPL,250,177.63,Buy
09/20/2023,16:50:11,AAPL,250,177.55,Sell
09/20/2023,16:51:11,AAPL,250,177.55,Sell
09/20/2023,16:52:11,AAPL,250,177.57,Sell
09/20/2023,17:05:11,AAPL,250,177.60,Buy
09/20/2023,17:06:11,AAPL,250,177.63,Buy
09/20/2023,17:07:11,AAPL,250,177.59,Buy
09/20/2023,17:23:11,AAPL,250,177.53,Sell
09/20/2023,17:24:11,AAPL,250,177.51,Sell
09/20/2023,17:25:11,AAPL,250,177.51,Sell
09/20/2023,17:38:11,AAPL,250,177.58,Buy
09/20/2023,17:39:10,AAPL,250,177.55,Buy
09/20/2023,17:40:11,AAPL,250,177.56,Buy
09/20/2023,17:42:11,AAPL,250,177.59,Sell
09/20/2023,17:43:11,AAPL,250,177.56,Sell
09/20/2023,17:44:11,AAPL,250,177.57,Sell
09/20/2023,17:57:11,AAPL,250,177.60,Buy
09/20/2023,17:58:11,AAPL,250,177.65,Buy
09/20/2023,17:59:11,AAPL,250,177.70,Buy
09/20/2023,18:03:11,GOOG,250,136.02,Sell
09/20/2023,18:04:11,GOOG,250,135.98,Sell
09/20/2023,18:05:11,GOOG,250,135.99,Sell
09/20/2023,18:11:11,AAPL,250,176.72,Sell
09/20/2023,18:14:11,AAPL,250,177.00,Sell
09/20/2023,18:17:11,AAPL,250,177.20,Sell
09/20/2023,18:18:11,GOOG,250,136.29,Buy
09/20/2023,18:19:11,GOOG,250,136.27,Sell
09/20/2023,18:19:11,GOOG,250,136.25,Buy
09/20/2023,18:20:11,GOOG,250,136.27,Sell
09/20/2023,18:20:11,GOOG,250,136.26,Buy
09/20/2023,18:21:11,GOOG,250,136.16,Sell
09/20/2023,18:26:11,AAPL,250,177.48,Buy
09/20/2023,18:27:11,AAPL,250,177.34,Sell
09/20/2023,18:29:11,AAPL,250,177.26,Buy
09/20/2023,18:30:11,AAPL,250,177.14,Sell
09/20/2023,18:32:11,AAPL,250,177.50,Buy
09/20/2023,18:33:11,AAPL,250,177.65,Sell
09/20/2023,18:34:11,GOOG,250,136.58,Buy
09/20/2023,18:35:11,GOOG,250,136.55,Sell
09/20/2023,18:35:11,GOOG,250,136.53,Buy
09/20/2023,18:36:11,GOOG,250,136.73,Sell
09/20/2023,18:36:11,GOOG,250,136.72,Buy
09/20/2023,18:37:11,GOOG,250,136.52,Sell
09/20/2023,18:42:11,AAPL,250,177.46,Buy
09/20/2023,18:43:11,AAPL,250,177.38,Sell
09/20/2023,18:45:11,AAPL,250,177.55,Buy
09/20/2023,18:46:11,AAPL,250,177.43,Sell
09/20/2023,18:48:11,AAPL,250,177.17,Buy
09/20/2023,18:49:11,AAPL,250,177.13,Sell
09/20/2023,18:50:11,GOOG,250,136.06,Buy
09/20/2023,18:51:11,GOOG,250,136.12,Sell
09/20/2023,18:51:11,GOOG,250,136.11,Buy
09/20/2023,18:52:11,GOOG,250,136.21,Sell
09/20/2023,18:52:11,GOOG,250,136.20,Buy
09/20/2023,18:53:11,GOOG,250,136.39,Sell
09/20/2023,18:58:11,AAPL,250,177.07,Buy
09/20/2023,18:59:11,AAPL,250,177.20,Sell
09/20/2023,19:01:11,AAPL,250,177.21,Buy
09/20/2023,19:02:11,AAPL,250,177.17,Sell
09/20/2023,19:04:11,AAPL,250,176.95,Buy
09/20/2023,19:06:11,GOOG,250,136.20,Buy
09/20/2023,19:07:11,GOOG,250,136.16,Buy
09/20/2023,19:08:11,GOOG,250,135.97,Buy
09/20/2023,19:14:11,AAPL,250,176.64,Buy
09/20/2023,19:17:11,AAPL,250,176.71,Buy
09/20/2023,19:17:11,GOOG,250,135.51,Sell
09/20/2023,19:26:11,AAPL,250,176.76,Sell
09/20/2023,19:28:11,GOOG,250,135.50,Sell
09/20/2023,19:29:11,GOOG,250,135.57,Sell
09/20/2023,19:32:11,GOOG,250,135.34,Buy
09/20/2023,19:38:11,AAPL,250,175.93,Sell
09/20/2023,19:41:11,AAPL,250,175.96,Buy
09/20/2023,19:43:11,GOOG,250,134.85,Buy
09/20/2023,19:44:11,GOOG,250,134.88,Sell
09/20/2023,19:44:11,GOOG,250,134.87,Buy
09/20/2023,19:45:11,GOOG,250,134.92,Sell
09/20/2023,19:46:11,GOOG,250,134.90,Sell
09/20/2023,19:52:11,AAPL,250,175.91,Sell
09/20/2023,19:53:11,AAPL,250,176.03,Buy
09/20/2023,19:59:11,GOOG,250,134.58,Buy
09/20/2023,20:00:10,GOOG,250,134.58,Buy
09/20/2023,20:01:09,GOOG,250,134.58,Buy
09/20/2023,20:07:08,AAPL,250,175.45,Buy
09/21/2023,13:30:11,GOOG,250,131.86,Sell
09/21/2023,13:31:11,GOOG,250,132.16,Sell
09/21/2023,13:31:11,AAPL,250,175.06,Sell
09/21/2023,13:31:11,META,250,297.12,Sell
09/21/2023,13:32:11,GOOG,250,132.03,Sell
09/21/2023,13:32:11,AMZN,250,131.05,Sell
09/21/2023,13:32:11,META,250,298.00,Sell
09/21/2023,13:38:11,AAPL,250,175.53,Sell
09/21/2023,13:39:11,AAPL,250,175.47,Sell
09/21/2023,13:45:11,GOOG,250,132.61,Buy
09/21/2023,13:46:11,META,250,296.64,Buy
09/21/2023,13:46:11,AAPL,250,175.18,Buy
09/21/2023,13:46:11,GOOG,250,132.69,Buy
09/21/2023,13:47:11,META,250,295.26,Buy
09/21/2023,13:47:11,AMZN,250,131.95,Buy
09/21/2023,13:47:11,GOOG,250,132.47,Buy
09/21/2023,13:47:11,AAPL,250,174.94,Sell
09/21/2023,13:53:11,AAPL,250,174.93,Buy
09/21/2023,13:54:11,AAPL,250,174.90,Buy
